,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
78320,6393.333333333333,17.844999999999214,25.124365099632488,488.4886278259167,1.0,0.0,20.0,26.0,9.0,24.0,9.33333333333303
78321,6393.35,17.88833333333428,25.19183126755645,494.17277644876737,1.0,0.0,20.0,26.0,9.0,24.0,9.350000000000366
78322,6393.366666666667,17.93166666666698,25.258205365968863,499.89035399817794,1.0,0.0,20.0,26.0,9.0,24.0,9.366666666666788
78323,6393.383333333333,17.974999999999685,25.32364279487767,505.6410806764193,1.0,0.0,20.0,26.0,9.0,24.0,9.383333333333212
78324,6393.4,18.01833333333239,25.393910016247403,511.4246753032345,1.0,0.0,20.0,26.0,9.0,24.0,9.399999999999634
78325,6393.416666666667,18.061666666667456,25.468517122262828,517.2408553249932,1.0,0.0,20.0,26.0,9.0,24.0,9.41666666666697
78326,6393.4333333333325,18.10500000000016,25.541403469029632,523.0893368221645,1.0,0.0,20.0,26.0,9.0,24.0,9.433333333333394
78327,6393.45,18.14833333333286,25.612799998412648,528.96983451967,1.0,0.0,20.0,26.0,9.0,24.0,9.449999999999818
78328,6393.466666666667,18.191666666667928,25.682909289109386,534.882061794827,1.0,0.0,20.0,26.0,9.0,24.0,9.466666666667152
78329,6393.483333333334,18.235000000000632,25.751909214064575,540.8257306849587,1.0,0.0,20.0,26.0,9.0,24.0,9.483333333333578
78330,6393.5,18.27833333333333,25.819955898811124,546.8005518981182,1.0,0.0,20.0,26.0,9.0,24.0,9.5
78331,6393.5166666666655,18.32166666666604,25.886045293787557,550.0788964764891,1.0,0.0,20.0,26.0,9.0,24.0,9.516666666666424
78332,6393.533333333333,18.36499999999874,25.95040527642336,550.6171994560966,1.0,0.0,20.0,26.0,9.0,24.0,9.533333333332848
78333,6393.55,18.408333333333808,25.99123956978708,551.1284164477358,1.0,134.4345722986126,20.0,26.0,9.0,24.0,9.55000000000018
78334,6393.566666666667,18.451666666666508,26.0,551.6126566507465,1.0,193.6183422420561,20.0,26.0,9.0,24.0,9.566666666666606
